crime_type,year,month,day,hour,location,latitude,longitude
battery,2001,7,6,11,SIDEWALK,41.892114556,-87.75073191
battery,2013,11,6,11,PARKING LOT/GARAGE(NON.RESID.),41.765651252,-87.624909847
theft,2009,11,13,17,STREET,41.917863043,-87.672070727
criminal damage,2015,3,28,19,OTHER,41.797755937,-87.723289739
theft,2013,8,29,9,APARTMENT,41.767136819,-87.568963252
criminal damage,2003,6,16,18,OTHER,41.807571411,-87.664945955
battery,2001,3,14,13,SIDEWALK,42.019485337,-87.67188739
criminal damage,2005,6,15,2,DRIVEWAY - RESIDENTIAL,41.979451534,-87.70232003
battery,2009,4,11,8,SIDEWALK,41.966299148,-87.658045926
criminal damage,2005,5,6,11,APARTMENT,41.728756819,-87.602993921
criminal damage,2005,12,27,5,STREET,41.686887313,-87.608292954
criminal damage,2003,3,8,18,STREET,41.845387662,-87.727828809
theft,2011,4,27,21,STREET,41.825131351,-87.687371404
theft,2001,7,27,17,"SCHOOL, PUBLIC, BUILDING",42.008692829,-87.704669307
criminal damage,2004,11,9,9,RESIDENCE,41.767000877,-87.595177753
theft,2003,8,11,1,PARKING LOT/GARAGE(NON.RESID.),41.781674851,-87.593084586
battery,2002,9,28,20,RESIDENCE,41.776848381,-87.673840285
criminal damage,2016,1,22,9,STREET,41.948518155,-87.775325845
criminal damage,2006,12,19,12,STREET,41.758938155,-87.570808838
theft,2012,4,30,18,STREET,41.768017528,-87.657831024
theft,2012,8,6,14,SIDEWALK,41.765931876,-87.68449795
battery,2012,5,5,11,ALLEY,41.680160612,-87.672888264
criminal damage,2001,11,28,16,DEPARTMENT STORE,41.963076437,-87.654616364
battery,2014,5,5,10,RESIDENTIAL YARD (FRONT/BACK),41.771518515,-87.665214054
criminal damage,2001,5,3,13,DEPARTMENT STORE,41.754658085,-87.741385006
theft,2006,9,26,14,RESIDENCE,41.809235953,-87.707598981
criminal damage,2016,10,30,1,STREET,41.909482739,-87.660360737
battery,2004,10,28,23,CHA PARKING LOT/GROUNDS,41.801181128,-87.627962486
theft,2005,11,7,21,STREET,41.780973145,-87.654538273
criminal damage,2013,9,23,13,"SCHOOL, PUBLIC, BUILDING",41.781353265,-87.635083754
battery,2005,12,18,19,STREET,41.710193137,-87.636850548
theft,2007,4,6,21,STREET,41.925671944,-87.687291561
battery,2001,2,10,16,SIDEWALK,41.760116206,-87.651708645
theft,2011,2,19,13,VACANT LOT/LAND,41.767945592,-87.661475471
theft,2010,4,19,19,RESIDENCE-GARAGE,41.804880837,-87.613870611
battery,2011,2,18,22,STREET,41.776564021,-87.679786074
theft,2011,5,29,21,RESIDENCE,41.68273563,-87.630011746
theft,2008,6,30,16,OTHER,41.941460929,-87.754991383
battery,2002,4,28,17,SIDEWALK,41.87607329,-87.733979697
criminal damage,2010,2,28,17,RESIDENCE-GARAGE,42.010144333,-87.786069119
battery,2013,11,11,10,ALLEY,41.876169667,-87.726205447
battery,2002,8,20,21,ALLEY,41.911195447,-87.76611731
theft,2001,11,18,2,RESIDENCE,41.771930887,-87.676284502
theft,2007,7,29,3,STREET,41.934670929,-87.746720994
criminal damage,2015,3,24,19,STREET,41.940709301,-87.680810466
theft,2005,2,3,14,"SCHOOL, PUBLIC, BUILDING",41.852934738,-87.663629657
battery,2011,11,30,17,STREET,41.670545537,-87.640901641
criminal damage,2013,12,5,20,APARTMENT,41.893339209,-87.767895055
battery,2010,1,17,11,STREET,41.726522863,-87.53966573
theft,2005,9,12,14,STREET,41.767902522,-87.666329286
criminal damage,2003,1,17,9,PARKING LOT/GARAGE(NON.RESID.),41.883209726,-87.63422924
battery,2006,11,27,23,POLICE FACILITY/VEH PARKING LOT,41.96593721,-87.727964573
battery,2001,6,19,16,STREET,41.880470605,-87.70041219
criminal damage,2007,4,17,9,OTHER,41.862391182,-87.734122174
battery,2008,3,23,13,ALLEY,41.7681656,-87.651770071
theft,2011,1,29,24,HOTEL/MOTEL,41.889243957,-87.628783073
criminal damage,2003,2,18,18,APARTMENT,41.866507048,-87.696294883
battery,2013,8,31,13,ALLEY,41.863766413,-87.716564859
criminal damage,2013,2,15,9,STREET,41.965803579,-87.661044244
criminal damage,2003,7,26,12,OTHER,41.93784946,-87.718534571
criminal damage,2002,8,26,14,DEPARTMENT STORE,41.88233367,-87.627841791
theft,2001,10,27,3,STREET,41.910621597,-87.633279937
criminal damage,2017,8,4,12,RESTAURANT,41.945910991,-87.655474824
theft,2011,7,17,5,STREET,41.932174835,-87.719640141
theft,2012,1,2,22,RESIDENTIAL YARD (FRONT/BACK),41.773219597,-87.720783797
theft,2007,8,8,22,STREET,41.881140515,-87.71101443
criminal damage,2007,5,16,3,ALLEY,41.924689871,-87.763554154
battery,2011,1,25,16,GAS STATION,41.938313125,-87.786312492
theft,2011,10,4,9,PARKING LOT/GARAGE(NON.RESID.),41.881776822,-87.620767948
criminal damage,2001,9,28,10,STREET,41.883265616,-87.636652328
criminal damage,2012,7,13,17,APARTMENT,41.801261094,-87.67137113
battery,2013,8,13,15,STREET,41.902546221,-87.755779825
criminal damage,2004,8,10,19,DRUG STORE,41.80859321,-87.665577234
theft,2001,6,1,1,STREET,41.90521836,-87.729493637
criminal damage,2007,11,30,12,RESIDENCE PORCH/HALLWAY,41.952927533,-87.646632585
theft,2009,4,19,11,RESIDENCE,41.835641407,-87.653524236
battery,2011,2,27,14,PARKING LOT/GARAGE(NON.RESID.),41.766174746,-87.582878208
theft,2015,1,2,1,VEHICLE NON-COMMERCIAL,41.916024707,-87.721631967
criminal damage,2005,2,18,8,STREET,41.876809462,-87.699857139
battery,2007,6,9,19,SIDEWALK,41.887216061,-87.765521526
criminal damage,2003,12,5,20,DEPARTMENT STORE,41.897895128,-87.624096605
battery,2009,7,15,18,SIDEWALK,41.907604451,-87.69326346
theft,2014,4,16,20,APARTMENT,41.869518347,-87.719634007
theft,2005,5,1,4,RESIDENCE,41.892659231,-87.616599571
battery,2011,6,10,2,GAS STATION,41.721266801,-87.658522351
theft,2008,8,12,4,RESIDENCE,41.868233931,-87.704898219
criminal damage,2006,5,29,2,BAR OR TAVERN,41.896701788,-87.626387093
theft,2004,9,24,1,STREET,41.804807497,-87.675809328
theft,2008,10,26,12,RESIDENCE-GARAGE,41.904161712,-87.746945251
criminal damage,2012,3,10,16,RESIDENCE,41.702631618,-87.624583988
theft,2003,8,5,20,STREET,41.972837024,-87.785509699
theft,2004,3,27,23,OTHER,41.96555113,-87.679097263
battery,2004,3,25,24,STREET,41.747903104,-87.546757163
battery,2003,12,23,11,STREET,41.731611456,-87.639846872
battery,2006,6,18,11,VEHICLE NON-COMMERCIAL,41.763104184,-87.662805208
theft,2010,11,20,12,STREET,41.833735126,-87.675370229
theft,2009,1,28,9,RESIDENCE-GARAGE,41.735703171,-87.728746579
criminal damage,2006,1,8,14,CONSTRUCTION SITE,41.845407309,-87.640509435
theft,2005,2,24,15,STREET,41.879692941,-87.731353391
theft,2010,4,5,13,STREET,41.769466772,-87.657874472
criminal damage,2012,11,11,14,STREET,41.78778355,-87.721294204
battery,2013,9,7,1,STREET,41.747849791,-87.653667023
criminal damage,2001,12,11,9,RESIDENCE,41.850664299,-87.731372381
theft,2002,8,2,1,CHA PARKING LOT/GROUNDS,41.885028339,-87.675428114
theft,2003,2,19,12,STREET,41.900396038,-87.680710477
battery,2002,1,4,20,SIDEWALK,42.02253547,-87.673552385
theft,2004,5,25,11,TAXICAB,41.775777528,-87.609474002
theft,2004,4,22,16,SIDEWALK,41.793824993,-87.652741463
criminal damage,2007,6,26,21,COMMERCIAL / BUSINESS OFFICE,41.888676095,-87.636913058
battery,2006,3,23,9,"SCHOOL, PUBLIC, BUILDING",41.781353265,-87.635083754
battery,2004,3,5,13,SIDEWALK,41.879784857,-87.723806409
criminal damage,2007,3,2,12,STREET,41.954317432,-87.789782166
criminal damage,2003,2,9,16,SMALL RETAIL STORE,41.88233367,-87.627841791
criminal damage,2008,11,23,15,DRUG STORE,41.941592322,-87.727261298
battery,2001,3,17,20,RESIDENCE,41.793508847,-87.620965367
criminal damage,2005,11,5,16,SIDEWALK,41.764133465,-87.624878892
criminal damage,2016,5,7,17,PARKING LOT/GARAGE(NON.RESID.),41.876661502,-87.647809501
battery,2008,8,22,10,RESIDENCE,41.791443521,-87.652374284
theft,2007,8,30,3,VEHICLE NON-COMMERCIAL,41.737483563,-87.731232364
theft,2006,12,27,12,STREET,41.920006894,-87.647841796
criminal damage,2012,9,9,2,RESIDENCE,41.912743881,-87.704594054
criminal damage,2002,6,6,18,STREET,41.940736741,-87.680810186
theft,2009,5,2,3,STREET,41.90438715,-87.732164747
theft,2005,9,26,22,APARTMENT,41.829651528,-87.614451899
battery,2016,1,1,4,STREET,41.897549916,-87.62552191
battery,2005,4,21,24,STREET,41.884659104,-87.727524248
theft,2003,6,17,12,STREET,41.775981961,-87.653725696
criminal damage,2014,4,9,24,PARK PROPERTY,41.785334017,-87.610921185
theft,2002,5,12,16,COMMERCIAL / BUSINESS OFFICE,41.893941929,-87.637759383
criminal damage,2014,11,7,23,STREET,41.944529083,-87.787527509
criminal damage,2017,5,3,15,APARTMENT,41.764490723,-87.637081034
theft,2003,6,13,20,PARK PROPERTY,41.789493708,-87.779240956
battery,2006,3,11,1,STREET,41.883047495,-87.764956184
criminal damage,2015,6,13,13,DEPARTMENT STORE,41.678519693,-87.662497935
theft,2012,9,9,23,STREET,41.812215271,-87.611521589
battery,2005,8,27,21,STREET,41.783096233,-87.622165934
theft,2001,12,10,5,APARTMENT,42.015788549,-87.682866005
battery,2012,6,22,19,STREET,41.910026617,-87.773993292
battery,2008,2,20,21,STREET,41.761555703,-87.616773905
criminal damage,2003,11,3,22,OTHER,41.692844425,-87.60382504
battery,2006,6,26,15,SIDEWALK,41.756711061,-87.667240495
theft,2006,6,23,1,PARKING LOT/GARAGE(NON.RESID.),41.978826879,-87.69901989
theft,2006,7,24,16,VEHICLE NON-COMMERCIAL,41.990851938,-87.730071729
battery,2009,7,28,20,ALLEY,41.882808262,-87.704828869
battery,2002,10,12,8,CHA HALLWAY/STAIRWELL/ELEVATOR,41.840859176,-87.626847966
theft,2014,6,15,22,STREET,41.710045135,-87.535971676
theft,2008,12,9,19,RESIDENCE,41.986328891,-87.666466999
criminal damage,2002,1,11,22,HOTEL/MOTEL,41.898371341,-87.625222661
battery,2007,8,21,2,ALLEY,41.882783955,-87.763276628
battery,2012,1,25,11,APARTMENT,41.905530484,-87.639062616
criminal damage,2001,1,9,10,RESIDENCE PORCH/HALLWAY,41.764507071,-87.564742507
battery,2011,6,10,16,APARTMENT,41.8716264,-87.696038444
theft,2011,9,4,24,STREET,41.914349393,-87.692211425
battery,2008,12,19,23,STREET,41.76591285,-87.660202733
criminal damage,2013,3,7,11,PARKING LOT/GARAGE(NON.RESID.),41.736259984,-87.628068782
theft,2012,11,18,20,STREET,41.784217058,-87.716367189
criminal damage,2016,4,13,16,COMMERCIAL / BUSINESS OFFICE,41.904938791,-87.635164084
criminal damage,2011,3,16,16,DEPARTMENT STORE,41.968788631,-87.676578363
theft,2017,7,22,19,RESIDENCE,41.786002888,-87.71879577
battery,2009,2,9,12,SIDEWALK,41.878588118,-87.745875542
theft,2002,2,22,17,RESIDENCE,41.930597738,-87.720823905
theft,2004,3,27,16,RESIDENCE,41.857924463,-87.658119088
theft,2007,9,6,19,STREET,41.774634259,-87.78114325
battery,2004,3,6,15,SIDEWALK,42.019366427,-87.66982777
theft,2004,1,21,5,SMALL RETAIL STORE,41.961192572,-87.70751162
battery,2007,2,12,11,STREET,41.880815207,-87.688852585
battery,2003,12,2,7,CHA PARKING LOT/GROUNDS,41.814007401,-87.628331665
criminal damage,2008,12,26,24,SMALL RETAIL STORE,41.918093165,-87.654137925
battery,2007,10,13,20,GAS STATION,41.682334926,-87.620651734
battery,2004,5,18,15,STREET,41.791426651,-87.656019484
battery,2006,4,19,11,RESIDENCE,41.839904116,-87.729297048
battery,2001,4,26,18,SIDEWALK,41.779130785,-87.68623841
criminal damage,2011,12,9,13,OTHER,41.903496824,-87.628670479
theft,2006,6,11,21,VEHICLE NON-COMMERCIAL,41.892000726,-87.75426983
theft,2008,8,13,21,STREET,41.775456658,-87.694168492
criminal damage,2007,7,1,12,RESIDENCE,41.908934854,-87.730167646
criminal damage,2017,4,25,16,STREET,41.902494588,-87.737086461
battery,2011,4,9,10,SIDEWALK,41.858992113,-87.71363732
criminal damage,2014,10,24,22,APARTMENT,41.973339203,-87.653132052
battery,2012,3,29,22,RESIDENTIAL YARD (FRONT/BACK),41.8797496,-87.726476343
theft,2003,6,12,1,DRIVEWAY - RESIDENTIAL,41.844143015,-87.641554354
criminal damage,2012,6,28,24,RESTAURANT,41.888190152,-87.623877108
theft,2004,4,17,9,CHA APARTMENT,41.811688198,-87.745837952
theft,2001,7,9,16,CHA APARTMENT,41.852159594,-87.627222812
battery,2002,1,28,9,SIDEWALK,41.884640562,-87.629465296
theft,2004,3,7,22,STREET,41.921458522,-87.706915282
battery,2010,12,1,21,RESIDENTIAL YARD (FRONT/BACK),41.815111881,-87.685887355
battery,2003,9,26,19,STREET,41.785656427,-87.61859195
theft,2015,6,15,17,RESIDENCE,41.878456541,-87.756187731
criminal damage,2005,4,21,6,STREET,41.805001117,-87.740639415
theft,2010,3,26,2,RESIDENCE-GARAGE,41.776069337,-87.725134069
theft,2006,11,1,8,RESIDENCE-GARAGE,41.749129817,-87.687166438
battery,2009,1,27,14,SIDEWALK,41.718664218,-87.551025769
criminal damage,2002,9,9,15,"SCHOOL, PUBLIC, BUILDING",41.818585099,-87.694524884
battery,2011,9,11,22,STREET,41.759873699,-87.576163642
battery,2014,6,16,19,STREET,41.890766106,-87.711295624
theft,2004,7,5,18,STREET,41.843134959,-87.622084996
battery,2014,12,23,21,STREET,41.938519873,-87.770605532
criminal damage,2006,7,1,24,RESIDENTIAL YARD (FRONT/BACK),41.931752654,-87.804086021
theft,2003,5,4,7,STREET,41.894848129,-87.630198001
criminal damage,2008,8,12,1,STREET,41.679292675,-87.631103503
criminal damage,2001,8,28,22,OTHER,41.709564659,-87.642757403
battery,2004,4,14,9,CHA PARKING LOT/GROUNDS,41.814007401,-87.628331665
theft,2002,6,19,4,RESIDENCE,41.760332721,-87.686793827
criminal damage,2001,11,3,18,DEPARTMENT STORE,41.687226199,-87.620791792
theft,2009,10,6,20,STREET,41.739506247,-87.60126361
theft,2016,2,15,20,STREET,41.753362509,-87.667154177
criminal damage,2002,12,21,14,RESIDENCE,41.755996935,-87.583418264
criminal damage,2007,11,13,10,STREET,41.742004079,-87.613506663
theft,2004,12,1,9,STREET,41.944686558,-87.751962778
criminal damage,2005,1,29,20,STREET,41.783527321,-87.599512771
criminal damage,2002,5,18,14,DEPARTMENT STORE,41.891694878,-87.626155832
battery,2002,3,29,17,STREET,41.751704315,-87.664682949
theft,2005,1,17,1,VEHICLE NON-COMMERCIAL,41.716364209,-87.5664555
battery,2017,1,26,18,VACANT LOT/LAND,41.875037344,-87.743789427
theft,2009,3,12,12,BARBERSHOP,41.990080261,-87.733106348
theft,2007,8,31,4,OTHER,41.800464977,-87.723370404
battery,2009,1,12,17,APARTMENT,41.87167643,-87.721383082
battery,2004,4,1,13,STREET,41.896348632,-87.727343998
battery,2002,4,27,24,ALLEY,41.881058302,-87.698004806
criminal damage,2009,12,15,7,DEPARTMENT STORE,41.912437783,-87.736189335
battery,2004,12,20,17,STREET,41.903200749,-87.75170745
criminal damage,2002,10,15,23,STREET,41.751026245,-87.563796601
criminal damage,2012,8,15,13,RESTAURANT,41.878113514,-87.634204005
battery,2003,12,5,9,CHA PARKING LOT/GROUNDS,41.814007401,-87.628331665
criminal damage,2003,5,28,24,ALLEY,41.886809384,-87.643172863
battery,2003,3,28,17,STREET,41.756050909,-87.602871473
theft,2003,4,23,6,RESIDENCE,41.737834731,-87.7348894
criminal damage,2010,3,15,17,"SCHOOL, PUBLIC, BUILDING",41.68995741,-87.637460623
criminal damage,2003,2,27,8,GROCERY FOOD STORE,41.94713996,-87.766798648
theft,2006,5,3,13,RESIDENCE,41.747731988,-87.596278016
theft,2002,5,11,18,STREET,41.886554475,-87.694443151
battery,2002,4,10,11,SIDEWALK,41.87958258,-87.711668485
criminal damage,2011,3,10,14,RESIDENCE,41.73119241,-87.603644097
criminal damage,2003,5,30,22,ALLEY,42.011222854,-87.683460789
criminal damage,2009,1,30,10,OTHER,41.928950523,-87.726899566
theft,2007,9,2,5,APARTMENT,41.885681122,-87.767562293
battery,2004,1,29,2,STREET,41.878525407,-87.750803949
theft,2013,8,11,18,STREET,41.895446184,-87.674593955
criminal damage,2003,3,4,6,PARKING LOT/GARAGE(NON.RESID.),41.787526687,-87.741405419
battery,2013,6,9,10,GAS STATION,41.874810093,-87.725465597
criminal damage,2007,9,1,22,RESIDENTIAL YARD (FRONT/BACK),41.958732136,-87.760835467
theft,2011,6,19,22,RESIDENCE-GARAGE,41.741115903,-87.72528447
theft,2007,3,16,19,APARTMENT,41.895911245,-87.753176682
battery,2006,2,14,19,STREET,41.871736502,-87.716198187
theft,2007,9,6,22,APARTMENT,41.769587861,-87.684600409
battery,2003,10,9,21,ALLEY,41.686223128,-87.614399702
criminal damage,2006,2,1,19,APARTMENT,41.886467974,-87.755289326
theft,2009,8,24,22,STREET,41.839122542,-87.647758921
criminal damage,2007,4,8,3,NURSING HOME/RETIREMENT HOME,41.832337226,-87.621793581
criminal damage,2008,5,14,17,STREET,41.922486131,-87.707147749
criminal damage,2011,8,5,3,RESIDENTIAL YARD (FRONT/BACK),41.949304209,-87.684689287
battery,2001,1,23,23,SIDEWALK,41.778880697,-87.687150169
criminal damage,2002,11,4,11,DRUG STORE,41.924491602,-87.725945966
theft,2014,9,2,24,RESIDENCE,41.928152816,-87.650323309
battery,2005,9,30,21,STREET,42.00058481,-87.67165641
criminal damage,2011,6,15,19,STREET,41.859011854,-87.693219658
criminal damage,2010,7,19,24,APARTMENT,41.873936641,-87.755618886
criminal damage,2003,11,23,16,APARTMENT,41.895570566,-87.769069093
criminal damage,2014,6,16,19,STREET,41.914228633,-87.692208959
battery,2003,10,10,2,STREET,41.969946056,-87.648295803
battery,2007,9,19,20,STREET,41.802033195999996,-87.620621557
criminal damage,2010,8,21,21,BAR OR TAVERN,41.872484426,-87.640892683
theft,2015,6,10,19,APARTMENT,41.764249446,-87.584322847
battery,2002,7,4,13,STREET,41.870733482,-87.705817327
criminal damage,2012,7,8,16,STREET,41.87994721,-87.691156359
criminal damage,2003,8,21,14,RESIDENCE,41.866602571,-87.686869657
battery,2006,7,1,23,STREET,41.922230332,-87.760103622
criminal damage,2001,5,9,10,RESIDENCE,41.775225301,-87.573259197
battery,2002,8,8,17,SIDEWALK,41.892516832,-87.723556827
criminal damage,2017,7,10,19,GAS STATION,41.882139587,-87.71104513
criminal damage,2004,1,14,15,SMALL RETAIL STORE,41.94319685,-87.680072014
battery,2011,3,23,20,STREET,41.773125562,-87.606710347
battery,2010,4,18,1,APARTMENT,41.793777433,-87.689233864
battery,2007,1,6,19,SIDEWALK,41.814041496,-87.666676164
battery,2007,2,12,20,SIDEWALK,41.882803164,-87.763276458000007
theft,2010,11,12,2,RESTAURANT,41.898326955,-87.627820055
criminal damage,2007,6,27,20,STREET,41.721180629,-87.623717187
battery,2011,3,16,23,RESIDENTIAL YARD (FRONT/BACK),41.717948404,-87.569861417
criminal damage,2001,1,1,12,RESIDENCE,41.664387922,-87.633765126
criminal damage,2010,4,28,12,STREET,41.867903598,-87.731346522
battery,2009,11,24,11,SIDEWALK,41.864425164,-87.718636425
battery,2002,11,25,19,STREET,41.708059593,-87.641649191
battery,2007,5,7,19,STREET,41.975477573,-87.733478848
criminal damage,2002,10,1,8,COLLEGE/UNIVERSITY GROUNDS,41.790353984,-87.604942686
battery,2013,4,17,2,SIDEWALK,41.894945606,-87.754874977
criminal damage,2005,12,12,24,RESIDENCE,41.869765134,-87.769373195
theft,2009,10,31,3,RESIDENCE,41.798907159,-87.67770704
theft,2012,8,21,21,STREET,41.893741546,-87.704868606
theft,2002,3,15,13,STREET,41.869989204,-87.711765117
battery,2005,12,1,20,SIDEWALK,41.877016813,-87.731261005
criminal damage,2011,6,22,1,STREET,41.687991156,-87.631378691
criminal damage,2014,12,4,21,STREET,41.921606167,-87.665432733
theft,2008,8,11,18,STREET,41.939740459,-87.68320575
criminal damage,2008,2,11,10,RESIDENCE,41.742684803,-87.655956687
criminal damage,2014,10,5,18,APARTMENT,41.836069707,-87.613033345
battery,2001,9,5,24,SIDEWALK,41.99016206,-87.658404379
battery,2008,2,14,22,CTA PLATFORM,41.750940757,-87.625185222
battery,2014,5,2,17,SIDEWALK,41.785713065,-87.689919593
theft,2015,11,10,18,STREET,41.990142265,-87.785571012
criminal damage,2008,1,29,14,CHA HALLWAY/STAIRWELL/ELEVATOR,41.85014407,-87.627021086
battery,2009,4,2,15,SIDEWALK,41.96894551,-87.712160932
criminal damage,2006,6,23,21,STREET,41.979700439,-87.818142996
criminal damage,2015,11,18,17,CTA TRAIN,41.969642445,-87.667589797
battery,2001,5,17,19,CHA HALLWAY/STAIRWELL/ELEVATOR,41.877402355,-87.68951845
battery,2006,4,5,10,"SCHOOL, PUBLIC, BUILDING",41.852934738,-87.663629657
criminal damage,2015,8,15,10,STREET,41.827448726,-87.618985837
theft,2012,4,6,18,STREET,41.943266352,-87.674465841
battery,2007,1,8,19,CHA HALLWAY/STAIRWELL/ELEVATOR,41.84809924,-87.626962834
battery,2002,9,30,1,SIDEWALK,41.882866334,-87.761630725
criminal damage,2009,5,28,19,RESIDENTIAL YARD (FRONT/BACK),41.916293095,-87.699272091
battery,2013,5,23,11,SIDEWALK,41.865400546,-87.71783042
battery,2009,3,24,19,SIDEWALK,41.829840438,-87.675270683
battery,2002,9,23,22,CHA PARKING LOT/GROUNDS,41.903726336,-87.64250581
battery,2012,2,28,14,ALLEY,41.870826375,-87.718424566
theft,2003,1,17,17,RESIDENCE,41.776104575,-87.602182026
theft,2004,7,26,19,STREET,41.724666414,-87.625133131
criminal damage,2013,12,13,21,STREET,41.866264617,-87.718273702
theft,2012,12,10,14,STREET,41.91747793,-87.750953207
battery,2013,5,9,1,STREET,41.865909197,-87.743642005
theft,2007,10,4,11,APARTMENT,41.893817529,-87.77366461
battery,2009,2,5,21,STREET,41.751499836,-87.585226023
criminal damage,2005,5,26,13,STREET,41.932744483,-87.756470352
criminal damage,2001,7,26,13,HOSPITAL BUILDING/GROUNDS,41.859575334,-87.695849758
criminal damage,2011,3,14,12,STREET,41.952426043,-87.751035886
criminal damage,2001,6,8,15,SIDEWALK,41.813245138,-87.623090737
criminal damage,2008,9,21,8,RESIDENCE,41.873986481,-87.630658024
battery,2001,12,1,23,STREET,41.735811083,-87.607109118
